file,verse
pt0146.htm,13
pt0146.htm,14
pt0146.htm,15
pt0146.htm,16
pt0146.htm,17
pt0146.htm,18
pt0146.htm,19
pt0146.htm,20
pt0146.htm,21
pt0146.htm,22
pt0146.htm,23
pt0146.htm,24
pt0146.htm,25
pt0146.htm,26
pt0146.htm,27
pt0146.htm,28
pt0146.htm,29
pt0146.htm,30
pt0146.htm,31
pt0146.htm,32
pt0146.htm,33
pt0146.htm,34
pt0147.htm,1
pt0147.htm,2
pt0147.htm,3
pt0147.htm,4
pt0147.htm,5
pt0147.htm,6
pt0147.htm,7
pt0147.htm,8
pt0147.htm,9
pt0147.htm,10
pt0147.htm,11
pt0147.htm,12
pt0147.htm,13
pt0147.htm,14
pt0147.htm,15
pt0147.htm,16
pt0147.htm,17
pt0147.htm,18
pt0147.htm,19
pt0147.htm,20
pt0147.htm,21
pt0147.htm,22
pt0147.htm,23
pt0147.htm,24
pt0147.htm,25
pt0147.htm,26
pt0147.htm,27
pt0147.htm,28
pt0147.htm,29
pt0147.htm,30
pt0147.htm,31
pt0148.htm,1
pt0148.htm,2
pt0148.htm,3
pt0148.htm,4
pt0148.htm,5
pt0148.htm,6
pt0148.htm,7
pt0148.htm,8
pt0148.htm,9
pt0148.htm,10
pt0148.htm,11
pt0148.htm,12
pt0148.htm,13
pt0148.htm,14
pt0148.htm,15
pt0148.htm,16
pt0148.htm,17
pt0148.htm,18
pt0148.htm,19
pt0148.htm,20
pt0148.htm,21
pt0148.htm,22
pt0149.htm,1
pt0149.htm,2
pt0149.htm,3
pt0149.htm,4
pt0149.htm,5
pt0149.htm,6
pt0149.htm,7
pt0149.htm,8
pt0149.htm,9
pt0149.htm,10
pt0149.htm,11
pt0149.htm,12
pt0149.htm,13
pt0149.htm,14
pt0149.htm,15
pt0149.htm,16
pt0149.htm,17
pt0149.htm,18
pt0149.htm,19
pt0149.htm,20
pt0149.htm,21
pt0149.htm,22
pt0149.htm,23
pt0149.htm,24
pt0149.htm,25
pt0149.htm,26
pt0149.htm,27
pt0149.htm,28
pt0149.htm,29
pt0149.htm,30
pt0149.htm,31
pt0149.htm,32
pt0149.htm,33
pt0150.htm,1
pt0150.htm,2
pt0150.htm,3
pt0150.htm,4
pt0150.htm,5
pt0150.htm,6
pt0150.htm,7
pt0150.htm,8
pt0150.htm,9
pt0150.htm,10
pt0150.htm,11
pt0150.htm,12
pt0150.htm,13
pt0150.htm,14
pt0150.htm,15
pt0150.htm,16
pt0150.htm,17
pt0150.htm,18
pt0150.htm,19
pt0150.htm,20
pt0150.htm,21
pt0150.htm,22
pt0150.htm,23
pt0150.htm,24
pt0150.htm,25
pt0150.htm,26
pt0201.htm,1
pt0201.htm,2
pt0201.htm,3
pt0201.htm,4
pt0201.htm,5
pt0201.htm,6
pt0201.htm,7
pt0201.htm,8
pt0201.htm,9
pt0201.htm,10
pt0201.htm,11
pt0201.htm,12
pt0201.htm,13
pt0201.htm,14
pt0201.htm,15
pt0201.htm,16
pt0201.htm,17
pt0201.htm,18
pt0201.htm,19
pt0201.htm,20
pt0201.htm,21
pt0201.htm,22
pt0202.htm,1
pt0202.htm,2
pt0202.htm,3
pt0202.htm,4
pt0202.htm,5
pt0202.htm,6
pt0202.htm,7
pt0202.htm,8
pt0202.htm,9
pt0202.htm,10
pt0202.htm,11
pt0202.htm,12
pt0202.htm,13
pt0202.htm,14
pt0202.htm,15
pt0202.htm,16
pt0202.htm,17
pt0202.htm,18
pt0202.htm,19
pt0202.htm,20
pt0202.htm,21
pt0202.htm,22
pt0202.htm,23
pt0202.htm,24
pt0202.htm,25
pt0203.htm,1
pt0203.htm,2
pt0203.htm,3
pt0203.htm,4
pt0203.htm,5
pt0203.htm,6
pt0203.htm,7
pt0203.htm,8
pt0203.htm,9
pt0203.htm,10
pt0203.htm,11
pt0203.htm,12
pt0203.htm,13
pt0203.htm,14
pt0203.htm,15
pt0203.htm,16
pt0203.htm,17
pt0203.htm,18
pt0203.htm,19
pt0203.htm,20
pt0203.htm,21
pt0203.htm,22
pt0204.htm,1
pt0204.htm,2
pt0204.htm,3
pt0204.htm,4
pt0204.htm,5
pt0204.htm,6
pt0204.htm,7
pt0204.htm,8
pt0204.htm,9
pt0204.htm,10
pt0204.htm,11
pt0204.htm,12
pt0204.htm,13
pt0204.htm,14
pt0204.htm,15
pt0204.htm,16
pt0204.htm,17
pt0204.htm,18
pt0204.htm,19
pt0204.htm,20
pt0204.htm,21
pt0204.htm,22
pt0204.htm,23
pt0204.htm,24
pt0204.htm,25
pt0204.htm,26
pt0204.htm,27
pt0204.htm,28
pt0204.htm,29
pt0204.htm,30
pt0204.htm,31
pt0205.htm,1
pt0205.htm,2
pt0205.htm,3
pt0205.htm,4
pt0205.htm,5
pt0205.htm,6
pt0205.htm,7
pt0205.htm,8
pt0205.htm,9
pt0205.htm,10
pt0205.htm,11
pt0205.htm,12
pt0205.htm,13
pt0205.htm,14
pt0205.htm,15
pt0205.htm,16
pt0205.htm,17
pt0205.htm,18
pt0205.htm,19
pt0205.htm,20
pt0205.htm,21
pt0205.htm,22
pt0205.htm,23
pt0206.htm,1
pt0206.htm,2
pt0206.htm,3
pt0206.htm,4
pt0206.htm,5
pt0206.htm,6
pt0206.htm,7
pt0206.htm,8
pt0206.htm,9
pt0206.htm,10
pt0206.htm,11
pt0206.htm,12
pt0206.htm,13
pt0206.htm,14
pt0206.htm,15
pt0206.htm,16
pt0206.htm,17
pt0206.htm,18
pt0206.htm,19
pt0206.htm,20
pt0206.htm,21
pt0206.htm,22
pt0206.htm,23
pt0206.htm,24
pt0206.htm,25
pt0206.htm,26
pt0206.htm,27
pt0206.htm,28
pt0206.htm,29
pt0206.htm,30
pt0207.htm,1
pt0207.htm,2
pt0207.htm,3
pt0207.htm,4
pt0207.htm,5
pt0207.htm,6
pt0207.htm,7
pt0207.htm,8
pt0207.htm,9
pt0207.htm,10
pt0207.htm,11
pt0207.htm,12
pt0207.htm,13
pt0207.htm,14
pt0207.htm,15
pt0207.htm,16
pt0207.htm,17
pt0207.htm,18
pt0207.htm,19
pt0207.htm,20
pt0207.htm,21
pt0207.htm,22
pt0207.htm,23
pt0207.htm,24
pt0207.htm,25
pt0207.htm,26
pt0207.htm,27
pt0207.htm,28
pt0207.htm,29
pt0208.htm,1
pt0208.htm,2
pt0208.htm,3
pt0208.htm,4
pt0208.htm,5
pt0208.htm,6
pt0208.htm,7
pt0208.htm,8
pt0208.htm,9
pt0208.htm,10
pt0208.htm,11
pt0208.htm,12
pt0208.htm,13
pt0208.htm,14
pt0208.htm,15
pt0208.htm,16
pt0208.htm,17
pt0208.htm,18
pt0208.htm,19
pt0208.htm,20
pt0208.htm,21
pt0208.htm,22
pt0208.htm,23
pt0208.htm,24
pt0208.htm,25
pt0208.htm,26
pt0208.htm,27
pt0208.htm,28
pt0209.htm,1
pt0209.htm,2
pt0209.htm,3
pt0209.htm,4
pt0209.htm,5
pt0209.htm,6
pt0209.htm,7
pt0209.htm,8
pt0209.htm,9
pt0209.htm,10
pt0209.htm,11
pt0209.htm,12
pt0209.htm,13
pt0209.htm,14
pt0209.htm,15
pt0209.htm,16
pt0209.htm,17
pt0209.htm,18
pt0209.htm,19
pt0209.htm,20
pt0209.htm,21
pt0209.htm,22
pt0209.htm,23
pt0209.htm,24
pt0209.htm,25
pt0209.htm,26
pt0209.htm,27
pt0209.htm,28
pt0209.htm,29
pt0209.htm,30
pt0209.htm,31
pt0209.htm,32
pt0209.htm,33
pt0209.htm,34
pt0209.htm,35
pt0210.htm,1
pt0210.htm,2
pt0210.htm,3
pt0210.htm,4
pt0210.htm,5
pt0210.htm,6
pt0210.htm,7
pt0210.htm,8
pt0210.htm,9
pt0210.htm,10
pt0210.htm,11
pt0210.htm,12
pt0210.htm,13
pt0210.htm,14
pt0210.htm,15
pt0210.htm,16
pt0210.htm,17
pt0210.htm,18
pt0210.htm,19
pt0210.htm,20
pt0210.htm,21
pt0210.htm,22
pt0210.htm,23
pt0210.htm,24
pt0210.htm,25
pt0210.htm,26
pt0210.htm,27
pt0210.htm,28
pt0210.htm,29
pt0211.htm,1
pt0211.htm,2
pt0211.htm,3
pt0211.htm,4
pt0211.htm,5
pt0211.htm,6
pt0211.htm,7
pt0211.htm,8
pt0211.htm,9
pt0211.htm,10
pt0212.htm,1
pt0212.htm,2
pt0212.htm,3
pt0212.htm,4
pt0212.htm,5
pt0212.htm,6
pt0212.htm,7
pt0212.htm,8
pt0212.htm,9
pt0212.htm,10
pt0212.htm,11
pt0212.htm,12
pt0212.htm,13
pt0212.htm,14
pt0212.htm,15
pt0212.htm,16
pt0212.htm,17
pt0212.htm,18
pt0212.htm,19
pt0212.htm,20
pt0212.htm,21
pt0212.htm,22
pt0212.htm,23
pt0212.htm,24
pt0212.htm,25
pt0212.htm,26
pt0212.htm,27
pt0212.htm,28
pt0212.htm,29
pt0212.htm,30
pt0212.htm,31
pt0212.htm,32
pt0212.htm,33
pt0212.htm,34
pt0212.htm,35
pt0212.htm,36
pt0212.htm,37
pt0212.htm,38
pt0212.htm,39
pt0212.htm,40
pt0212.htm,41
pt0212.htm,42
pt0212.htm,43
pt0212.htm,44
pt0212.htm,45
pt0212.htm,46
pt0212.htm,47
pt0212.htm,48
pt0212.htm,49
pt0212.htm,50
pt0212.htm,51
pt0213.htm,1
pt0213.htm,2
pt0213.htm,3
pt0213.htm,4
pt0213.htm,5
pt0213.htm,6
pt0213.htm,7
pt0213.htm,8
pt0213.htm,9
pt0213.htm,10
pt0213.htm,11
pt0213.htm,12
pt0213.htm,13
pt0213.htm,14
pt0213.htm,15
pt0213.htm,16
pt0213.htm,17
pt0213.htm,18
pt0213.htm,19
pt0213.htm,20
pt0213.htm,21
pt0213.htm,22
pt0214.htm,1
pt0214.htm,2
pt0214.htm,3
pt0214.htm,4
pt0214.htm,5
pt0214.htm,6
pt0214.htm,7
pt0214.htm,8
pt0214.htm,9
pt0214.htm,10
pt0214.htm,11
pt0214.htm,12
pt0214.htm,13
pt0214.htm,14
pt0214.htm,15
pt0214.htm,16
pt0214.htm,17
pt0214.htm,18
pt0214.htm,19
pt0214.htm,20
pt0214.htm,21
pt0214.htm,22
pt0214.htm,23
pt0214.htm,24
pt0214.htm,25
pt0214.htm,26
pt0214.htm,27
pt0214.htm,28
pt0214.htm,29
pt0214.htm,30
pt0214.htm,31
pt0215.htm,1
pt0215.htm,2
pt0215.htm,3
pt0215.htm,4
pt0215.htm,5
pt0215.htm,6
pt0215.htm,7
pt0215.htm,8
pt0215.htm,9
pt0215.htm,10
pt0215.htm,11
pt0215.htm,12
pt0215.htm,13
pt0215.htm,14
pt0215.htm,15
pt0215.htm,16
pt0215.htm,17
pt0215.htm,18
pt0215.htm,19
pt0215.htm,20
pt0215.htm,21
pt0215.htm,22
pt0215.htm,23
pt0215.htm,24
pt0215.htm,25
pt0215.htm,26
pt0215.htm,27
pt0216.htm,1
pt0216.htm,2
pt0216.htm,3
pt0216.htm,4
pt0216.htm,5
pt0216.htm,6
pt0216.htm,7
pt0216.htm,8
pt0216.htm,9
pt0216.htm,10
pt0216.htm,11
pt0216.htm,12
pt0216.htm,13
pt0216.htm,14
pt0216.htm,15
pt0216.htm,16
pt0216.htm,17
pt0216.htm,18
pt0216.htm,19
pt0216.htm,20
pt0216.htm,21
pt0216.htm,22
pt0216.htm,23
pt0216.htm,24
pt0216.htm,25
pt0216.htm,26
pt0216.htm,27
pt0216.htm,28
pt0216.htm,29
pt0216.htm,30
pt0216.htm,31
pt0216.htm,32
pt0216.htm,33
pt0216.htm,34
pt0216.htm,35
pt0216.htm,36
pt0217.htm,1
pt0217.htm,2
pt0217.htm,3
pt0217.htm,4
pt0217.htm,5
pt0217.htm,6
pt0217.htm,7
pt0217.htm,8
pt0217.htm,9
pt0217.htm,10
pt0217.htm,11
pt0217.htm,12
pt0217.htm,13
pt0217.htm,14
pt0217.htm,15
pt0217.htm,16
pt0218.htm,1
pt0218.htm,2
pt0218.htm,3
pt0218.htm,4
pt0218.htm,5
pt0218.htm,6
pt0218.htm,7
pt0218.htm,8
pt0218.htm,9
pt0218.htm,10
pt0218.htm,11
pt0218.htm,12
pt0218.htm,13
pt0218.htm,14
pt0218.htm,15
pt0218.htm,16
pt0218.htm,17
pt0218.htm,18
pt0218.htm,19
pt0218.htm,20
pt0218.htm,21
pt0218.htm,22
pt0218.htm,23
pt0218.htm,24
pt0218.htm,25
pt0218.htm,26
pt0218.htm,27
pt0219.htm,1
pt0219.htm,2
pt0219.htm,3
pt0219.htm,4
pt0219.htm,5
pt0219.htm,6
pt0219.htm,7
pt0219.htm,8
pt0219.htm,9
pt0219.htm,10
pt0219.htm,11
pt0219.htm,12
pt0219.htm,13
pt0219.htm,14
pt0219.htm,15
pt0219.htm,16
pt0219.htm,17
pt0219.htm,18
pt0219.htm,19
pt0219.htm,20
pt0219.htm,21
pt0219.htm,22
pt0219.htm,23
pt0219.htm,24
pt0219.htm,25
pt0220.htm,1
pt0220.htm,2
pt0220.htm,3
pt0220.htm,4
pt0220.htm,5
pt0220.htm,6
pt0220.htm,7
pt0220.htm,8
pt0220.htm,9
pt0220.htm,10
pt0220.htm,11
pt0220.htm,12
pt0220.htm,13
pt0220.htm,14
pt0220.htm,15
pt0220.htm,16
pt0220.htm,17
pt0220.htm,18
pt0220.htm,19
pt0220.htm,20
pt0220.htm,21
pt0220.htm,22
pt0221.htm,1
pt0221.htm,2
pt0221.htm,3
pt0221.htm,4
pt0221.htm,5
pt0221.htm,6
pt0221.htm,7
pt0221.htm,8
pt0221.htm,9
pt0221.htm,10
pt0221.htm,11
pt0221.htm,12
pt0221.htm,13
pt0221.htm,14
pt0221.htm,15
pt0221.htm,16
pt0221.htm,17
pt0221.htm,18
pt0221.htm,19
pt0221.htm,20
pt0221.htm,21
pt0221.htm,22
pt0221.htm,23
pt0221.htm,24
pt0221.htm,25
pt0221.htm,26
pt0221.htm,27
pt0221.htm,28
pt0221.htm,29
pt0221.htm,30
pt0221.htm,31
pt0221.htm,32
pt0221.htm,33
pt0221.htm,34
pt0221.htm,35
pt0221.htm,36
pt0221.htm,37
pt0222.htm,1
pt0222.htm,2
pt0222.htm,3
pt0222.htm,4
pt0222.htm,5
pt0222.htm,6
pt0222.htm,7
pt0222.htm,8
pt0222.htm,9
pt0222.htm,10
pt0222.htm,11
pt0222.htm,12
pt0222.htm,13
pt0222.htm,14
pt0222.htm,15
pt0222.htm,16
pt0222.htm,17
pt0222.htm,18
pt0222.htm,19
pt0222.htm,20
pt0222.htm,21
pt0222.htm,22
pt0222.htm,23
pt0222.htm,24
pt0222.htm,25
pt0222.htm,26
pt0222.htm,27
pt0222.htm,28
pt0222.htm,29
pt0222.htm,30
pt0223.htm,1
pt0223.htm,2
pt0223.htm,3
pt0223.htm,4
pt0223.htm,5
pt0223.htm,6
pt0223.htm,7
pt0223.htm,8
pt0223.htm,9
pt0223.htm,10
pt0223.htm,11
pt0223.htm,12
pt0223.htm,13
pt0223.htm,14
pt0223.htm,15
pt0223.htm,16
pt0223.htm,17
pt0223.htm,18
pt0223.htm,19
pt0223.htm,20
pt0223.htm,21
pt0223.htm,22
pt0223.htm,23
pt0223.htm,24
pt0223.htm,25
pt0223.htm,26
pt0223.htm,27
pt0223.htm,28
pt0223.htm,29
pt0223.htm,30
pt0223.htm,31
pt0223.htm,32
pt0223.htm,33
pt0224.htm,1
pt0224.htm,2
pt0224.htm,3
pt0224.htm,4
pt0224.htm,5
pt0224.htm,6
pt0224.htm,7
pt0224.htm,8
pt0224.htm,9
pt0224.htm,10
pt0224.htm,11
pt0224.htm,12
pt0224.htm,13
pt0224.htm,14
pt0224.htm,15
pt0224.htm,16
pt0224.htm,17
pt0224.htm,18
pt0225.htm,1
pt0225.htm,2
pt0225.htm,3
pt0225.htm,4
pt0225.htm,5
pt0225.htm,6
pt0225.htm,7
pt0225.htm,8
pt0225.htm,9
pt0225.htm,10
pt0225.htm,11
pt0225.htm,12
pt0225.htm,13
pt0225.htm,14
pt0225.htm,15
pt0225.htm,16
pt0225.htm,17
pt0225.htm,18
pt0225.htm,19
pt0225.htm,20
pt0225.htm,21
pt0225.htm,22
pt0225.htm,23
pt0225.htm,24
pt0225.htm,25
pt0225.htm,26
pt0225.htm,27
pt0225.htm,28
pt0225.htm,29
pt0225.htm,30
pt0225.htm,31
pt0225.htm,32
pt0225.htm,33
pt0225.htm,34
pt0225.htm,35
pt0225.htm,36
pt0225.htm,37
pt0225.htm,38
pt0225.htm,39
pt0225.htm,40
pt0226.htm,1
pt0226.htm,2
pt0226.htm,3
pt0226.htm,4
pt0226.htm,5
pt0226.htm,6
pt0226.htm,7
pt0226.htm,8
pt0226.htm,9
pt0226.htm,10
pt0226.htm,11
pt0226.htm,12
pt0226.htm,13
pt0226.htm,14
pt0226.htm,15
pt0226.htm,16
pt0226.htm,17
pt0226.htm,18
pt0226.htm,19
pt0226.htm,20
pt0226.htm,21
pt0226.htm,22
pt0226.htm,23
pt0226.htm,24
pt0226.htm,25
pt0226.htm,26
pt0226.htm,27
pt0226.htm,28
pt0226.htm,29
pt0226.htm,30
pt0226.htm,31
pt0226.htm,32
pt0226.htm,33
pt0226.htm,34
pt0226.htm,35
pt0226.htm,36
pt0226.htm,37
pt0227.htm,1
pt0227.htm,2
pt0227.htm,3
pt0227.htm,4
pt0227.htm,5
pt0227.htm,6
pt0227.htm,7
pt0227.htm,8
pt0227.htm,9
pt0227.htm,10
pt0227.htm,11
pt0227.htm,12
pt0227.htm,13
pt0227.htm,14
pt0227.htm,15
pt0227.htm,16
pt0227.htm,17
pt0227.htm,18
pt0227.htm,19
pt0227.htm,20
pt0227.htm,21
pt0228.htm,1
pt0228.htm,2
pt0228.htm,3
pt0228.htm,4
pt0228.htm,5
pt0228.htm,6
pt0228.htm,7
pt0228.htm,8
pt0228.htm,9
pt0228.htm,10
pt0228.htm,11
pt0228.htm,12
pt0228.htm,13
pt0228.htm,14
pt0228.htm,15
pt0228.htm,16
pt0228.htm,17
pt0228.htm,18
pt0228.htm,19
pt0228.htm,20
pt0228.htm,21
pt0228.htm,22
pt0228.htm,23
pt0228.htm,24
pt0228.htm,25
pt0228.htm,26
pt0228.htm,27
pt0228.htm,28
pt0228.htm,29
pt0228.htm,30
pt0228.htm,31
pt0228.htm,32
pt0228.htm,33
pt0228.htm,34
pt0228.htm,35
pt0228.htm,36
pt0228.htm,37
pt0228.htm,38
pt0228.htm,39
pt0228.htm,40
pt0228.htm,41
pt0228.htm,42
pt0228.htm,43
pt0229.htm,1
pt0229.htm,2
pt0229.htm,3
pt0229.htm,4
pt0229.htm,5
pt0229.htm,6
pt0229.htm,7
pt0229.htm,8
pt0229.htm,9
pt0229.htm,10
pt0229.htm,11
pt0229.htm,12
pt0229.htm,13
pt0229.htm,14
pt0229.htm,15
pt0229.htm,16
pt0229.htm,17
pt0229.htm,18
pt0229.htm,19
pt0229.htm,20
pt0229.htm,21
pt0229.htm,22
pt0229.htm,23
pt0229.htm,24
pt0229.htm,25
pt0229.htm,26
pt0229.htm,27
pt0229.htm,28
pt0229.htm,29
pt0229.htm,30
pt0229.htm,31
pt0229.htm,32
pt0229.htm,33
pt0229.htm,34
pt0229.htm,35
pt0229.htm,36
pt0229.htm,37
pt0229.htm,38
pt0229.htm,39
pt0229.htm,40
pt0229.htm,41
pt0229.htm,42
pt0229.htm,43
pt0229.htm,44
pt0229.htm,45
pt0229.htm,46
pt0230.htm,1
pt0230.htm,2
pt0230.htm,3
pt0230.htm,4
pt0230.htm,5
pt0230.htm,6
pt0230.htm,7
pt0230.htm,8
pt0230.htm,9
pt0230.htm,10
pt0230.htm,11
pt0230.htm,12
pt0230.htm,13
pt0230.htm,14
pt0230.htm,15
pt0230.htm,16
pt0230.htm,17
pt0230.htm,18
pt0230.htm,19
pt0230.htm,20
pt0230.htm,21
pt0230.htm,22
pt0230.htm,23
pt0230.htm,24
pt0230.htm,25
pt0230.htm,26
pt0230.htm,27
pt0230.htm,28
pt0230.htm,29
pt0230.htm,30
pt0230.htm,31
pt0230.htm,32
pt0230.htm,33
pt0230.htm,34
pt0230.htm,35
pt0230.htm,36
pt0230.htm,37
pt0230.htm,38
pt0231.htm,1
pt0231.htm,2
pt0231.htm,3
pt0231.htm,4
pt0231.htm,5
pt0231.htm,6
pt0231.htm,7
pt0231.htm,8
pt0231.htm,9
pt0231.htm,10
pt0231.htm,11
pt0231.htm,12
pt0231.htm,13
pt0231.htm,14
pt0231.htm,15
pt0231.htm,16
pt0231.htm,17
pt0231.htm,18
pt0232.htm,1
pt0232.htm,2
pt0232.htm,3
pt0232.htm,4
pt0232.htm,5
pt0232.htm,6
pt0232.htm,7
pt0232.htm,8
pt0232.htm,9
pt0232.htm,10
pt0232.htm,11
pt0232.htm,12
pt0232.htm,13
pt0232.htm,14
pt0232.htm,15
pt0232.htm,16
pt0232.htm,17
pt0232.htm,18
pt0232.htm,19
pt0232.htm,20
pt0232.htm,21
pt0232.htm,22
pt0232.htm,23
pt0232.htm,24
pt0232.htm,25
pt0232.htm,26
pt0232.htm,27
pt0232.htm,28
pt0232.htm,29
pt0232.htm,30
pt0232.htm,31
pt0232.htm,32
pt0232.htm,33
pt0232.htm,34
pt0232.htm,35
pt0233.htm,1
pt0233.htm,2
pt0233.htm,3
pt0233.htm,4
pt0233.htm,5
pt0233.htm,6
pt0233.htm,7
pt0233.htm,8
pt0233.htm,9
pt0233.htm,10
pt0233.htm,11
pt0233.htm,12
pt0233.htm,13
pt0233.htm,14
pt0233.htm,15
pt0233.htm,16
pt0233.htm,17
pt0233.htm,18
pt0233.htm,19
pt0233.htm,20
pt0233.htm,21
pt0233.htm,22
pt0233.htm,23
pt0234.htm,1
pt0234.htm,2
pt0234.htm,3
pt0234.htm,4
pt0234.htm,5
pt0234.htm,6
pt0234.htm,7
pt0234.htm,8
pt0234.htm,9
pt0234.htm,10
pt0234.htm,11
pt0234.htm,12
pt0234.htm,13
pt0234.htm,14
pt0234.htm,15
pt0234.htm,16
pt0234.htm,17
pt0234.htm,18
pt0234.htm,19
pt0234.htm,20
pt0234.htm,21
pt0234.htm,22
pt0234.htm,23
pt0234.htm,24
pt0234.htm,25
pt0234.htm,26
pt0234.htm,27
pt0234.htm,28
pt0234.htm,29
pt0234.htm,30
pt0234.htm,31
pt0234.htm,32
pt0234.htm,33
pt0234.htm,34
pt0234.htm,35
pt0235.htm,1
pt0235.htm,2
pt0235.htm,3
pt0235.htm,4
pt0235.htm,5
pt0235.htm,6
pt0235.htm,7
pt0235.htm,8
pt0235.htm,9
pt0235.htm,10
pt0235.htm,11
pt0235.htm,12
pt0235.htm,13
pt0235.htm,14
pt0235.htm,15
pt0235.htm,16
pt0235.htm,17
pt0235.htm,18
pt0235.htm,19
pt0235.htm,20
pt0235.htm,21
pt0235.htm,22
pt0235.htm,23
pt0235.htm,24
pt0235.htm,25
pt0235.htm,26
pt0235.htm,27
pt0235.htm,28
pt0235.htm,29
pt0235.htm,30
pt0235.htm,31
pt0235.htm,32
pt0235.htm,33
pt0235.htm,34
pt0235.htm,35
pt0236.htm,1
pt0236.htm,2
pt0236.htm,3
pt0236.htm,4
pt0236.htm,5
pt0236.htm,6
pt0236.htm,7
pt0236.htm,8
pt0236.htm,9
pt0236.htm,10
pt0236.htm,11
pt0236.htm,12
pt0236.htm,13
pt0236.htm,14
pt0236.htm,15
pt0236.htm,16
pt0236.htm,17
pt0236.htm,18
pt0236.htm,19
pt0236.htm,20
pt0236.htm,21
pt0236.htm,22
pt0236.htm,23
pt0236.htm,24
pt0236.htm,25
pt0236.htm,26
pt0236.htm,27
pt0236.htm,28
pt0236.htm,29
pt0236.htm,30
pt0236.htm,31
pt0236.htm,32
pt0236.htm,33
pt0236.htm,34
pt0236.htm,35
pt0236.htm,36
pt0236.htm,37
pt0236.htm,38
pt0237.htm,1
pt0237.htm,2
pt0237.htm,3
pt0237.htm,4
pt0237.htm,5
pt0237.htm,6
pt0237.htm,7
pt0237.htm,8
pt0237.htm,9
pt0237.htm,10
pt0237.htm,11
pt0237.htm,12
pt0237.htm,13
pt0237.htm,14
pt0237.htm,15
pt0237.htm,16
pt0237.htm,17
pt0237.htm,18
pt0237.htm,19
pt0237.htm,20
pt0237.htm,21
pt0237.htm,22
pt0237.htm,23
pt0237.htm,24
pt0237.htm,25
pt0237.htm,26
pt0237.htm,27
pt0237.htm,28
pt0237.htm,29
pt0238.htm,1
pt0238.htm,2
pt0238.htm,3
pt0238.htm,4
pt0238.htm,5
pt0238.htm,6
pt0238.htm,7
pt0238.htm,8
pt0238.htm,9
pt0238.htm,10
pt0238.htm,11
pt0238.htm,12
pt0238.htm,13
pt0238.htm,14
pt0238.htm,15
pt0238.htm,16
pt0238.htm,17
pt0238.htm,18
pt0238.htm,19
pt0238.htm,20
pt0238.htm,21
pt0238.htm,22
pt0238.htm,23
pt0238.htm,24
pt0238.htm,25
pt0238.htm,26
pt0238.htm,27
pt0238.htm,28
pt0238.htm,29
pt0238.htm,30
pt0238.htm,31
pt0239.htm,1
pt0239.htm,2
pt0239.htm,3
pt0239.htm,4
pt0239.htm,5
pt0239.htm,6
pt0239.htm,7
pt0239.htm,8
pt0239.htm,9
pt0239.htm,10
pt0239.htm,11
pt0239.htm,12
pt0239.htm,13
pt0239.htm,14
pt0239.htm,15
pt0239.htm,16
pt0239.htm,17
pt0239.htm,18
pt0239.htm,19
pt0239.htm,20
pt0239.htm,21
pt0239.htm,22
pt0239.htm,23
pt0239.htm,24
pt0239.htm,25
pt0239.htm,26
pt0239.htm,27
pt0239.htm,28
pt0239.htm,29
pt0239.htm,30
pt0239.htm,31
pt0239.htm,32
pt0239.htm,33
pt0239.htm,34
pt0239.htm,35
pt0239.htm,36
pt0239.htm,37
pt0239.htm,38
pt0239.htm,39
pt0239.htm,40
pt0239.htm,41
pt0239.htm,42
pt0239.htm,43
pt0240.htm,1
pt0240.htm,2
pt0240.htm,3
pt0240.htm,4
pt0240.htm,5
pt0240.htm,6
pt0240.htm,7
pt0240.htm,8
pt0240.htm,9
pt0240.htm,10
pt0240.htm,11
pt0240.htm,12
pt0240.htm,13
pt0240.htm,14
pt0240.htm,15
pt0240.htm,16
pt0240.htm,17
pt0240.htm,18
pt0240.htm,19
pt0240.htm,20
pt0240.htm,21
pt0240.htm,22
pt0240.htm,23
pt0240.htm,24
pt0240.htm,25
pt0240.htm,26
pt0240.htm,27
pt0240.htm,28
pt0240.htm,29
pt0240.htm,30
pt0240.htm,31
pt0240.htm,32
pt0240.htm,33
pt0240.htm,34
pt0240.htm,35
pt0240.htm,36
pt0240.htm,37
pt0240.htm,38
pt0301.htm,1
pt0301.htm,2
pt0301.htm,3
pt0301.htm,4
pt0301.htm,5
pt0301.htm,6
pt0301.htm,7
pt0301.htm,8
pt0301.htm,9
pt0301.htm,10
pt0301.htm,11
pt0301.htm,12
pt0301.htm,13
pt0301.htm,14
pt0301.htm,15
pt0301.htm,16
pt0301.htm,17
pt0302.htm,1
pt0302.htm,2
pt0302.htm,3
pt0302.htm,4
pt0302.htm,5
pt0302.htm,6
pt0302.htm,7
pt0302.htm,8
pt0302.htm,9
pt0302.htm,10
pt0302.htm,11
pt0302.htm,12
pt0302.htm,13
pt0302.htm,14
pt0302.htm,15
pt0302.htm,16
pt0303.htm,1
pt0303.htm,2
pt0303.htm,3
pt0303.htm,4
pt0303.htm,5
pt0303.htm,6
pt0303.htm,7
pt0303.htm,8
pt0303.htm,9
pt0303.htm,10
pt0303.htm,11
pt0303.htm,12
pt0303.htm,13
pt0303.htm,14
pt0303.htm,15
pt0303.htm,16
pt0303.htm,17
pt0304.htm,1
pt0304.htm,2
pt0304.htm,3
pt0304.htm,4
pt0304.htm,5
pt0304.htm,6
